review_id,meal_id,meal_name,restaurant,rating,review_text,sentiment_label,review_date,helpful_votes
R000583,M0117,Cheese Shawarma,Mediterranean Nights,4.6,Best Cheese Shawarma I've ever had. The flavor was incredible!,positive,2025-05-23,35
R000584,M0117,Cheese Shawarma,Mediterranean Nights,4.0,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-09-30,36
R000585,M0117,Cheese Shawarma,Mediterranean Nights,4.9,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-08-13,8
R000586,M0118,Cheese Shawarma,Crave It,1.2,Missing items from my order. Customer service was unhelpful.,negative,2026-03-11,29
R000587,M0118,Cheese Shawarma,Crave It,3.1,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-12-02,27
R000588,M0118,Cheese Shawarma,Crave It,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-09-18,50
R000589,M0118,Cheese Shawarma,Crave It,4.3,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-09-01,18
R000590,M0118,Cheese Shawarma,Crave It,4.6,Loved every bite. The packaging was also excellent.,positive,2025-08-01,10
R000591,M0119,Salmon Nigiri (2Pcs),Mediterranean Nights,4.0,Loved every bite. The packaging was also excellent.,positive,2025-06-30,27
R000592,M0119,Salmon Nigiri (2Pcs),Mediterranean Nights,2.7,Good food overall but delivery took longer than expected.,neutral,2026-01-28,10
R000593,M0119,Salmon Nigiri (2Pcs),Mediterranean Nights,1.1,The Salmon Nigiri (2Pcs) was cold on arrival. Very frustrating.,negative,2026-02-10,41
R000594,M0119,Salmon Nigiri (2Pcs),Mediterranean Nights,5.0,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-01-31,36
R000595,M0119,Salmon Nigiri (2Pcs),Mediterranean Nights,3.1,Good food overall but delivery took longer than expected.,neutral,2026-01-01,20
R000596,M0120,Salmon Nigiri (2Pcs),Fresh & Fit,3.6,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-08-29,34
R000597,M0120,Salmon Nigiri (2Pcs),Fresh & Fit,1.6,The Salmon Nigiri (2Pcs) was cold on arrival. Very frustrating.,negative,2025-10-18,31
R000598,M0120,Salmon Nigiri (2Pcs),Fresh & Fit,4.7,Fantastic taste and quick delivery. Family loved it!,positive,2025-06-16,20
R000599,M0120,Salmon Nigiri (2Pcs),Fresh & Fit,4.4,Fantastic taste and quick delivery. Family loved it!,positive,2025-08-15,19
R000600,M0120,Salmon Nigiri (2Pcs),Fresh & Fit,1.3,Portion was too small for the price. Won't order again.,negative,2026-02-19,10
R000601,M0121,Salmon Nigiri (2Pcs),Crave It,4.7,Absolutely delicious. Generous portions and great value for money.,positive,2025-11-23,36
R000602,M0121,Salmon Nigiri (2Pcs),Crave It,4.5,The quality is consistently great. My go-to order every week.,positive,2025-07-05,9
R000603,M0121,Salmon Nigiri (2Pcs),Crave It,3.7,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-10-07,17
R000604,M0121,Salmon Nigiri (2Pcs),Crave It,3.8,The Salmon Nigiri (2Pcs) was okay. Expected a bit more flavor.,neutral,2026-02-13,6
R000605,M0121,Salmon Nigiri (2Pcs),Crave It,4.7,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-10-12,11
R000606,M0122,Salmon Nigiri (2Pcs),Street Eats,3.4,The Salmon Nigiri (2Pcs) was okay. Expected a bit more flavor.,neutral,2025-09-04,38
R000607,M0122,Salmon Nigiri (2Pcs),Street Eats,1.6,The taste was bland and the delivery was late.,negative,2025-10-07,21
R000608,M0122,Salmon Nigiri (2Pcs),Street Eats,4.6,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-11-23,44
R000609,M0122,Salmon Nigiri (2Pcs),Street Eats,4.6,Best Salmon Nigiri (2Pcs) I've ever had. The flavor was incredible!,positive,2025-06-30,0
R000610,M0122,Salmon Nigiri (2Pcs),Street Eats,1.9,Missing items from my order. Customer service was unhelpful.,negative,2025-05-18,38
R000611,M0123,Salmon Nigiri (2Pcs),El Classico,3.9,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-08-30,48
R000612,M0123,Salmon Nigiri (2Pcs),El Classico,4.9,Absolutely delicious. Generous portions and great value for money.,positive,2026-03-30,48
R000613,M0123,Salmon Nigiri (2Pcs),El Classico,4.5,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2026-01-05,14
R000614,M0123,Salmon Nigiri (2Pcs),El Classico,4.1,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-06-18,32
R000615,M0123,Salmon Nigiri (2Pcs),El Classico,1.8,The Salmon Nigiri (2Pcs) was cold on arrival. Very frustrating.,negative,2026-04-17,9
R000616,M0124,Salmon Nigiri (2Pcs),Daily Bites,1.8,Packaging was damaged and food quality was below average.,negative,2025-05-26,39
R000617,M0124,Salmon Nigiri (2Pcs),Daily Bites,4.5,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-02-23,12
R000618,M0124,Salmon Nigiri (2Pcs),Daily Bites,2.1,Missing items from my order. Customer service was unhelpful.,negative,2026-01-08,14
R000619,M0124,Salmon Nigiri (2Pcs),Daily Bites,4.1,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-03-01,41
R000620,M0124,Salmon Nigiri (2Pcs),Daily Bites,4.8,Absolutely delicious. Generous portions and great value for money.,positive,2025-07-20,33
R000621,M0125,California Roll (8Pcs),Mama's Kitchen,2.3,Portion was too small for the price. Won't order again.,negative,2026-01-15,32
R000622,M0125,California Roll (8Pcs),Mama's Kitchen,4.6,Best California Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2026-01-23,37
R000623,M0125,California Roll (8Pcs),Mama's Kitchen,4.9,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-05-28,5
R000624,M0125,California Roll (8Pcs),Mama's Kitchen,4.4,Best California Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2025-06-19,49
R000625,M0125,California Roll (8Pcs),Mama's Kitchen,1.2,Packaging was damaged and food quality was below average.,negative,2026-01-11,49
R000626,M0126,California Roll (8Pcs),Golden Fork,4.4,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2026-02-14,48
R000627,M0126,California Roll (8Pcs),Golden Fork,3.2,The California Roll (8Pcs) was okay. Expected a bit more flavor.,neutral,2025-07-12,29
R000628,M0126,California Roll (8Pcs),Golden Fork,4.1,Best California Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2026-01-14,2
R000629,M0126,California Roll (8Pcs),Golden Fork,2.6,"Pretty good, I've had better but wouldn't say no to ordering again.",neutral,2025-09-28,32
R000630,M0126,California Roll (8Pcs),Golden Fork,2.1,The taste was bland and the delivery was late.,negative,2026-02-03,4
R000631,M0127,California Roll (8Pcs),Pasta Corner,4.6,The quality is consistently great. My go-to order every week.,positive,2025-06-28,9
R000632,M0127,California Roll (8Pcs),Pasta Corner,2.5,Average portion size for the price. Food was warm but not hot.,neutral,2025-11-04,50
R000633,M0127,California Roll (8Pcs),Pasta Corner,4.1,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-05-26,13
R000634,M0127,California Roll (8Pcs),Pasta Corner,4.4,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-07-22,22
R000635,M0127,California Roll (8Pcs),Pasta Corner,5.0,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-09-28,31
R000636,M0128,California Roll (8Pcs),Desert Rose Kitchen,4.4,Best California Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2025-12-30,16
R000637,M0128,California Roll (8Pcs),Desert Rose Kitchen,2.0,Missing items from my order. Customer service was unhelpful.,negative,2026-04-24,44
R000638,M0128,California Roll (8Pcs),Desert Rose Kitchen,4.1,Best California Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2025-06-02,23
R000639,M0128,California Roll (8Pcs),Desert Rose Kitchen,4.8,Loved every bite. The packaging was also excellent.,positive,2025-05-28,23
R000640,M0128,California Roll (8Pcs),Desert Rose Kitchen,4.0,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-12-08,3
R000641,M0129,Dragon Roll (8Pcs),The Grill House,4.9,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-09-17,42
R000642,M0129,Dragon Roll (8Pcs),The Grill House,4.6,Loved every bite. The packaging was also excellent.,positive,2025-10-19,27
R000643,M0129,Dragon Roll (8Pcs),The Grill House,2.6,Good food overall but delivery took longer than expected.,neutral,2025-09-14,26
R000644,M0129,Dragon Roll (8Pcs),The Grill House,3.7,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-06-06,24
R000645,M0129,Dragon Roll (8Pcs),The Grill House,4.3,Best Dragon Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2025-09-08,23
R000646,M0130,Dragon Roll (8Pcs),Burger Factory,4.8,The quality is consistently great. My go-to order every week.,positive,2025-09-04,0
R000647,M0130,Dragon Roll (8Pcs),Burger Factory,2.1,The Dragon Roll (8Pcs) was cold on arrival. Very frustrating.,negative,2025-07-04,15
R000648,M0130,Dragon Roll (8Pcs),Burger Factory,4.4,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-05-28,46
R000649,M0130,Dragon Roll (8Pcs),Burger Factory,4.1,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-08-14,6
R000650,M0130,Dragon Roll (8Pcs),Burger Factory,4.8,Fantastic taste and quick delivery. Family loved it!,positive,2026-03-08,27
R000651,M0131,Dragon Roll (8Pcs),The Foodie Hub,1.2,Disappointed with the quality. Not what I expected.,negative,2026-04-13,39
R000652,M0131,Dragon Roll (8Pcs),The Foodie Hub,4.7,Loved every bite. The packaging was also excellent.,positive,2025-06-28,8
R000653,M0131,Dragon Roll (8Pcs),The Foodie Hub,4.5,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-05-26,46
R000654,M0131,Dragon Roll (8Pcs),The Foodie Hub,1.2,Missing items from my order. Customer service was unhelpful.,negative,2026-04-18,41
R000655,M0131,Dragon Roll (8Pcs),The Foodie Hub,2.0,Missing items from my order. Customer service was unhelpful.,negative,2025-10-15,44
R000656,M0132,Dragon Roll (8Pcs),Flavor Street,3.3,The Dragon Roll (8Pcs) was okay. Expected a bit more flavor.,neutral,2025-07-04,37
R000657,M0132,Dragon Roll (8Pcs),Flavor Street,4.1,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-11-19,13
R000658,M0132,Dragon Roll (8Pcs),Flavor Street,2.6,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-08-07,49
R000659,M0132,Dragon Roll (8Pcs),Flavor Street,3.7,Average portion size for the price. Food was warm but not hot.,neutral,2025-10-25,24
R000660,M0132,Dragon Roll (8Pcs),Flavor Street,3.2,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-07-01,23
R000661,M0133,Dragon Roll (8Pcs),Sushi World,4.8,Best Dragon Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2025-07-01,45
R000662,M0133,Dragon Roll (8Pcs),Sushi World,4.2,Fantastic taste and quick delivery. Family loved it!,positive,2026-03-09,44
R000663,M0133,Dragon Roll (8Pcs),Sushi World,4.7,Super fast delivery and the food was outstanding. 5 stars!,positive,2025-10-05,26
R000664,M0133,Dragon Roll (8Pcs),Sushi World,4.1,Loved every bite. The packaging was also excellent.,positive,2025-05-19,29
R000665,M0133,Dragon Roll (8Pcs),Sushi World,4.6,Best Dragon Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2026-02-19,11
R000666,M0134,Dragon Roll (8Pcs),Daily Bites,4.9,Best Dragon Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2026-02-02,39
R000667,M0134,Dragon Roll (8Pcs),Daily Bites,3.5,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-05-27,46
R000668,M0134,Dragon Roll (8Pcs),Daily Bites,4.2,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-12-19,0
R000669,M0134,Dragon Roll (8Pcs),Daily Bites,4.4,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-06-11,47
R000670,M0134,Dragon Roll (8Pcs),Daily Bites,2.1,Packaging was damaged and food quality was below average.,negative,2026-03-30,48
R000671,M0135,Spicy Tuna Roll (8Pcs),Pizza Palace,2.0,Packaging was damaged and food quality was below average.,negative,2026-01-09,1
R000672,M0135,Spicy Tuna Roll (8Pcs),Pizza Palace,4.7,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-01-25,22
R000673,M0135,Spicy Tuna Roll (8Pcs),Pizza Palace,4.1,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-03-27,12
R000674,M0135,Spicy Tuna Roll (8Pcs),Pizza Palace,4.6,Super fast delivery and the food was outstanding. 5 stars!,positive,2026-04-28,29
R000675,M0135,Spicy Tuna Roll (8Pcs),Pizza Palace,4.2,Best Spicy Tuna Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2025-08-11,24
R000676,M0136,Spicy Tuna Roll (8Pcs),Mama's Kitchen,4.6,Loved every bite. The packaging was also excellent.,positive,2026-03-11,41
R000677,M0136,Spicy Tuna Roll (8Pcs),Mama's Kitchen,1.2,The taste was bland and the delivery was late.,negative,2025-09-05,40
R000678,M0136,Spicy Tuna Roll (8Pcs),Mama's Kitchen,4.1,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-08-02,38
R000679,M0136,Spicy Tuna Roll (8Pcs),Mama's Kitchen,4.8,The quality is consistently great. My go-to order every week.,positive,2025-12-02,18
R000680,M0136,Spicy Tuna Roll (8Pcs),Mama's Kitchen,3.2,Food arrived on time but was slightly cold. Taste was fine.,neutral,2025-05-20,0
R000681,M0137,Spicy Tuna Roll (8Pcs),Mediterranean Nights,2.0,The Spicy Tuna Roll (8Pcs) was cold on arrival. Very frustrating.,negative,2025-05-14,23
R000682,M0137,Spicy Tuna Roll (8Pcs),Mediterranean Nights,4.3,Perfect seasoning and amazing presentation. Worth every penny.,positive,2025-06-07,23
R000683,M0137,Spicy Tuna Roll (8Pcs),Mediterranean Nights,1.7,Disappointed with the quality. Not what I expected.,negative,2025-06-18,47
R000684,M0137,Spicy Tuna Roll (8Pcs),Mediterranean Nights,3.0,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-10-14,27
R000685,M0137,Spicy Tuna Roll (8Pcs),Mediterranean Nights,4.9,Exceeded my expectations. This is exactly what comfort food should taste like.,positive,2025-12-23,31
R000686,M0138,Spicy Tuna Roll (8Pcs),The Hungry Bear,4.2,Best Spicy Tuna Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2025-12-26,11
R000687,M0138,Spicy Tuna Roll (8Pcs),The Hungry Bear,4.7,Fantastic taste and quick delivery. Family loved it!,positive,2025-12-14,0
R000688,M0138,Spicy Tuna Roll (8Pcs),The Hungry Bear,1.9,The taste was bland and the delivery was late.,negative,2025-12-29,21
R000689,M0138,Spicy Tuna Roll (8Pcs),The Hungry Bear,2.9,Food arrived on time but was slightly cold. Taste was fine.,neutral,2026-03-24,21
R000690,M0138,Spicy Tuna Roll (8Pcs),The Hungry Bear,4.3,Fantastic taste and quick delivery. Family loved it!,positive,2026-04-18,30
R000691,M0139,Spicy Tuna Roll (8Pcs),Crave It,4.3,Fantastic taste and quick delivery. Family loved it!,positive,2026-04-06,40
R000692,M0139,Spicy Tuna Roll (8Pcs),Crave It,3.3,"Decent taste, nothing extraordinary but satisfying.",neutral,2025-09-15,48
R000693,M0139,Spicy Tuna Roll (8Pcs),Crave It,4.3,Best Spicy Tuna Roll (8Pcs) I've ever had. The flavor was incredible!,positive,2025-07-27,42
R000694,M0139,Spicy Tuna Roll (8Pcs),Crave It,4.6,Fresh ingredients and perfectly cooked. Highly recommended!,positive,2025-10-22,50
R000695,M0139,Spicy Tuna Roll (8Pcs),Crave It,1.3,Portion was too small for the price. Won't order again.,negative,2026-03-31,14
R000696,M0140,Spicy Tuna Roll (8Pcs),El Classico,3.6,"Decent taste, nothing extraordinary but satisfying.",neutral,2026-01-20,13
R000697,M0140,Spicy Tuna Roll (8Pcs),El Classico,4.1,Fantastic taste and quick delivery. Family loved it!,positive,2026-01-20,43
R000698,M0140,Spicy Tuna Roll (8Pcs),El Classico,4.8,Absolutely delicious. Generous portions and great value for money.,positive,2025-08-21,39
R000699,M0140,Spicy Tuna Roll (8Pcs),El Classico,3.4,Average portion size for the price. Food was warm but not hot.,neutral,2026-02-25,22
R000700,M0140,Spicy Tuna Roll (8Pcs),El Classico,4.7,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2026-01-25,46
R000701,M0141,Rainbow Roll (8Pcs),Daily Bites,4.4,Amazing food! Delivered hot and fresh. Will definitely order again.,positive,2025-10-23,1
